Date,Motor_ID,Bearing_Temp_C,Winding_Temp_C,Vibration_mm_s,Current_A,Voltage_V,Power_Factor,Running_Hours
2026-03-31,MTR-124,54.3,68.8,1.87,129.3,1000,0.91,4427
2026-04-01,MTR-124,50.7,64.4,1.75,131.1,690,0.87,4445
2026-04-02,MTR-124,51.8,66.2,1.68,121.7,1000,0.84,4450
2026-04-03,MTR-124,52.6,69.5,1.89,130.5,690,0.96,4459
2026-04-04,MTR-124,53.2,68.7,1.52,133.4,1000,0.92,4477
2026-04-05,MTR-124,48.5,65.4,1.65,129.1,690,0.94,4493
2026-04-06,MTR-124,49.4,65.7,1.49,136.4,1000,0.9,4503
2026-04-07,MTR-124,51.2,65.5,1.37,133.4,1000,0.87,4512
2026-04-08,MTR-124,46.3,65.4,1.97,132.6,415,0.85,4525
2026-04-09,MTR-124,52.4,65.7,1.99,131.7,415,0.95,4540
2026-04-10,MTR-124,52.4,69.7,1.46,134.2,415,0.91,4551
2026-04-11,MTR-124,50.4,70.1,1.58,127.6,415,0.83,4562
2026-04-12,MTR-124,47.6,65.6,1.55,136.7,415,0.92,4568
2026-04-13,MTR-124,51.1,58.7,1.49,131.1,1000,0.85,4587
2026-04-14,MTR-124,49.2,58.8,1.52,133.8,690,0.9,4592
2026-04-15,MTR-124,48.5,65.2,1.23,127.7,1000,0.91,4613
2026-04-16,MTR-124,53.2,71.2,1.73,127.4,690,0.86,4625
2026-04-17,MTR-124,52.4,66.0,1.71,137.1,415,0.94,4627
2026-04-18,MTR-124,50.9,63.5,1.46,126.2,415,0.98,4641
2026-04-19,MTR-124,51.5,61.8,1.45,141.9,690,0.86,4653
2026-04-20,MTR-124,52.6,66.4,1.12,131.5,1000,0.93,4664
2026-04-21,MTR-124,50.0,65.5,1.7,128.3,690,0.91,4682
2026-04-22,MTR-124,47.6,66.8,1.87,138.7,690,0.87,4690
2026-04-23,MTR-124,52.3,63.5,1.39,120.0,690,0.91,4702
2026-04-24,MTR-124,49.8,65.6,2.3,126.2,1000,0.82,4720
2026-04-25,MTR-124,53.2,64.6,1.58,135.3,415,0.98,4723
2026-04-26,MTR-124,52.4,65.0,1.58,132.7,415,0.98,4735
2026-04-27,MTR-124,53.1,64.0,0.72,134.9,415,0.88,4754
2026-04-28,MTR-124,51.9,64.6,1.78,135.8,415,0.86,4768
2026-04-29,MTR-124,49.8,65.3,2.0,124.7,415,0.86,4776
2026-04-30,MTR-124,50.2,66.0,2.04,139.0,415,0.84,4793
2026-05-01,MTR-124,52.8,65.8,1.23,121.0,690,0.83,4798
2026-05-02,MTR-124,52.0,64.4,1.28,137.4,415,0.85,4813
2026-05-03,MTR-124,51.5,65.3,2.07,135.2,690,0.97,4820
2026-05-04,MTR-124,50.1,67.6,2.01,124.6,415,0.84,4837
2026-05-05,MTR-124,51.4,66.2,1.53,129.9,415,0.82,4849
2026-05-06,MTR-124,51.7,64.3,2.0,127.2,690,0.83,4857
2026-05-07,MTR-124,49.4,66.7,1.29,129.2,690,0.83,4871
2026-05-08,MTR-124,51.4,64.3,1.91,135.8,690,0.94,4882
2026-05-09,MTR-124,52.6,69.1,1.68,123.4,690,0.92,4896
2026-05-10,MTR-124,50.3,64.5,1.7,134.3,415,0.87,4911
2026-05-11,MTR-124,49.6,72.1,1.34,130.4,1000,0.96,4922
2026-05-12,MTR-124,48.8,64.7,2.61,126.0,1000,0.85,4936
2026-05-13,MTR-124,51.2,66.7,1.61,131.8,690,0.92,4945
2026-05-14,MTR-124,51.1,66.2,1.79,130.1,415,0.97,4958
2026-05-15,MTR-124,50.2,67.3,1.32,128.7,690,0.94,4965
2026-05-16,MTR-124,50.3,65.0,1.64,127.1,690,0.97,4978
2026-05-17,MTR-124,53.0,67.0,1.63,128.4,690,0.91,4993
2026-05-18,MTR-124,54.0,63.5,1.08,136.4,1000,0.93,5005
2026-05-19,MTR-124,49.6,64.0,1.61,123.5,1000,0.92,5021
2026-05-20,MTR-124,54.1,71.4,1.57,133.4,1000,0.92,5023
2026-05-21,MTR-124,48.2,66.5,1.5,141.0,415,0.9,5036
2026-05-22,MTR-124,51.7,65.0,2.02,130.6,1000,0.96,5053
2026-05-23,MTR-124,53.9,67.0,2.06,137.2,690,0.9,5059
2026-05-24,MTR-124,53.3,67.6,1.22,125.6,1000,0.92,5076
2026-05-25,MTR-124,48.9,62.8,1.3,135.7,690,0.89,5091
2026-05-26,MTR-124,54.1,67.4,0.9,135.9,690,0.97,5096
2026-05-27,MTR-124,53.1,67.3,1.79,137.0,1000,0.87,5114
2026-05-28,MTR-124,51.5,61.6,1.39,133.5,690,0.87,5122
2026-05-29,MTR-124,53.6,62.6,1.69,128.1,690,0.83,5138
2026-05-30,MTR-124,52.7,64.7,1.49,126.4,1000,0.88,5153
2025-12-02,MTR-125,48.8,65.7,2.77,90.9,690,0.96,3005
2025-12-03,MTR-125,51.5,65.0,3.26,84.7,690,0.95,3012
2025-12-04,MTR-125,50.4,66.5,3.42,84.9,1000,0.87,3028
2025-12-05,MTR-125,50.7,68.6,2.49,100.7,690,0.97,3039
2025-12-06,MTR-125,53.2,66.9,3.08,87.7,415,0.86,3048
2025-12-07,MTR-125,50.0,61.0,3.03,85.6,1000,0.93,3056
2025-12-08,MTR-125,53.8,65.8,2.71,85.3,415,0.84,3075
2025-12-09,MTR-125,50.2,65.5,2.94,95.3,1000,0.89,3087
2025-12-10,MTR-125,54.1,63.7,3.34,93.5,690,0.92,3098
2025-12-11,MTR-125,50.9,69.3,2.72,90.8,415,0.89,3106
2025-12-12,MTR-125,54.4,62.5,2.87,82.9,415,0.87,3125
2025-12-13,MTR-125,54.7,73.5,2.96,89.8,1000,0.93,3137
2025-12-14,MTR-125,51.6,66.6,3.82,92.8,415,0.94,3144
2025-12-15,MTR-125,51.2,68.6,3.35,83.0,415,0.98,3161
2025-12-16,MTR-125,50.7,64.6,2.84,86.8,415,0.83,3172
2025-12-17,MTR-125,52.1,67.9,2.85,87.1,1000,0.9,3184
2025-12-18,MTR-125,53.2,66.2,3.03,92.2,415,0.96,3196
2025-12-19,MTR-125,48.8,63.4,2.62,87.3,415,0.96,3208
2025-12-20,MTR-125,51.7,65.9,2.88,82.1,1000,0.88,3221
2025-12-21,MTR-125,51.0,65.8,2.92,92.9,1000,0.84,3233
2025-12-22,MTR-125,51.5,63.0,2.72,87.5,690,0.87,3241
2025-12-23,MTR-125,52.8,65.4,2.79,82.9,690,0.95,3257
2025-12-24,MTR-125,52.6,61.7,3.14,85.4,415,0.85,3268
2025-12-25,MTR-125,56.0,62.6,3.13,78.3,415,0.82,3277
2025-12-26,MTR-125,54.9,70.0,3.04,84.1,1000,0.89,3283
2025-12-27,MTR-125,52.4,69.8,2.46,89.5,1000,0.93,3303
2025-12-28,MTR-125,56.1,63.7,2.88,91.0,415,0.82,3313
2025-12-29,MTR-125,50.8,68.4,3.03,87.8,690,0.93,3326
2025-12-30,MTR-125,50.1,62.3,3.41,91.9,415,0.96,3334
2025-12-31,MTR-125,52.5,62.6,2.93,82.7,1000,0.82,3349
2026-01-01,MTR-125,52.3,66.8,2.62,84.3,1000,0.91,3361
2026-01-02,MTR-125,49.0,66.9,2.39,93.9,690,0.97,3368
2026-01-03,MTR-125,52.6,69.7,2.7,86.5,690,0.93,3386
2026-01-04,MTR-125,54.0,63.1,3.38,86.1,1000,0.87,3399
2026-01-05,MTR-125,52.6,66.1,2.72,90.3,690,0.87,3409
2026-01-06,MTR-125,50.8,73.5,2.75,94.7,1000,0.83,3416
2026-01-07,MTR-125,53.0,65.2,3.19,85.9,415,0.83,3428
2026-01-08,MTR-125,49.2,69.4,3.08,84.4,690,0.86,3448
2026-01-09,MTR-125,53.0,68.1,2.57,88.1,415,0.86,3452
2026-01-10,MTR-125,51.4,61.9,2.3,87.4,690,0.83,3473
2026-01-11,MTR-125,52.3,67.5,3.18,88.9,415,0.89,3475
2026-01-12,MTR-125,49.7,66.9,2.66,95.6,1000,0.94,3487
2026-01-13,MTR-125,52.6,69.3,2.67,88.8,690,0.82,3507
2026-01-14,MTR-125,51.7,66.6,2.31,97.1,1000,0.84,3516
2026-01-15,MTR-125,48.7,70.7,3.31,91.6,690,0.88,3532
2026-01-16,MTR-125,53.3,62.2,2.96,90.2,415,0.85,3545
2026-01-17,MTR-125,48.4,60.8,3.69,83.6,415,0.87,3550
2026-01-18,MTR-125,53.8,63.7,3.46,97.2,415,0.85,3563
2026-01-19,MTR-125,55.1,61.5,2.45,76.8,415,0.95,3580
2026-01-20,MTR-125,51.3,66.4,2.46,87.0,690,0.91,3584
2026-01-21,MTR-125,48.0,65.5,3.38,90.6,415,0.85,3599
2026-01-22,MTR-125,50.9,66.9,2.28,90.4,1000,0.93,3615
2026-01-23,MTR-125,49.9,67.2,2.93,86.0,690,0.96,3623
2026-01-24,MTR-125,56.7,71.6,2.59,93.2,1000,0.96,3641
2026-01-25,MTR-125,48.5,64.1,3.28,87.0,1000,0.98,3652
2026-01-26,MTR-125,54.4,62.8,2.74,85.6,1000,0.89,3665
2026-01-27,MTR-125,52.9,65.4,3.44,89.5,1000,0.97,3676
2026-01-28,MTR-125,50.5,64.1,2.58,90.6,1000,0.96,3681
2026-01-29,MTR-125,52.4,69.3,3.22,86.0,690,0.9,3693
2026-01-30,MTR-125,55.1,64.1,2.84,81.2,415,0.85,3713
2026-01-31,MTR-125,48.8,72.5,2.77,84.9,1000,0.93,3721
2026-02-01,MTR-125,54.1,64.4,3.08,95.7,1000,0.83,3734
2026-02-02,MTR-125,51.6,62.4,3.07,92.9,415,0.84,3746
2026-02-03,MTR-125,51.1,66.8,3.05,87.7,690,0.84,3754
2026-02-04,MTR-125,53.0,68.0,3.2,88.5,415,0.95,3772
2026-02-05,MTR-125,51.3,68.2,3.37,94.9,690,0.98,3780
2026-02-06,MTR-125,52.7,69.3,3.29,86.1,690,0.89,3788
2026-02-07,MTR-125,53.9,67.3,3.09,94.2,415,0.95,3800
2026-02-08,MTR-125,51.3,67.4,3.09,89.5,1000,0.94,3811
2026-02-09,MTR-125,54.6,67.3,3.18,90.2,1000,0.9,3829
2026-02-10,MTR-125,51.5,61.3,2.44,89.6,415,0.94,3845
2026-02-11,MTR-125,46.1,69.5,3.22,80.4,415,0.85,3847
2026-02-12,MTR-125,48.6,66.6,2.95,78.3,1000,0.89,3869
2026-02-13,MTR-125,49.6,71.8,3.01,83.3,690,0.9,3881
2026-02-14,MTR-125,52.3,66.0,3.22,80.5,1000,0.85,3884
2026-02-15,MTR-125,52.7,67.0,3.54,83.3,690,0.92,3896
2026-02-16,MTR-125,48.4,68.4,2.6,77.0,690,0.9,3909
2026-02-17,MTR-125,48.9,68.0,3.12,80.9,690,0.89,3924
2026-02-18,MTR-125,53.2,69.6,3.02,88.2,415,0.87,3936
2026-02-19,MTR-125,49.9,64.0,2.86,85.2,415,0.94,3950
2026-02-20,MTR-125,52.4,63.7,2.84,86.5,1000,0.87,3957
2026-02-21,MTR-125,51.0,66.1,2.98,93.1,1000,0.94,3973
2026-02-22,MTR-125,50.4,63.9,3.77,81.3,1000,0.89,3980
2026-02-23,MTR-125,52.1,69.2,2.84,92.4,415,0.88,4001
2026-02-24,MTR-125,51.5,68.5,2.77,93.2,1000,0.97,4003
2026-02-25,MTR-125,52.0,68.1,3.39,86.4,690,0.95,4017
2026-02-26,MTR-125,51.1,63.2,2.95,87.0,1000,0.97,4033
2026-02-27,MTR-125,47.5,67.9,2.71,85.0,690,0.97,4048
2026-02-28,MTR-125,51.4,67.7,2.74,87.5,690,0.84,4056
2026-03-01,MTR-125,51.6,66.3,2.57,82.7,415,0.84,4064
2026-03-02,MTR-125,51.6,65.6,2.94,82.5,690,0.83,4083
2026-03-03,MTR-125,54.9,66.6,2.9,79.4,415,0.92,4095
2026-03-04,MTR-125,50.3,67.6,2.93,82.4,690,0.94,4102
2026-03-05,MTR-125,58.9,69.7,3.2,85.2,690,0.86,4112
2026-03-06,MTR-125,52.7,64.9,3.11,83.6,690,0.85,4125
2026-03-07,MTR-125,50.8,68.0,3.1,78.0,415,0.83,4143
2026-03-08,MTR-125,50.9,59.2,3.34,88.2,415,0.86,4147
2026-03-09,MTR-125,53.1,61.9,2.46,87.9,690,0.82,4166
2026-03-10,MTR-125,49.5,66.6,2.59,89.3,1000,0.9,4172
2026-03-11,MTR-125,47.9,62.9,3.11,93.7,690,0.89,4192
2026-03-12,MTR-125,53.1,68.6,3.34,92.1,415,0.98,4198
2026-03-13,MTR-125,53.2,60.7,2.69,95.2,1000,0.83,4211
2026-03-14,MTR-125,53.0,65.5,2.78,91.7,1000,0.85,4224
2026-03-15,MTR-125,50.1,66.9,2.6,83.9,690,0.9,4239
2026-03-16,MTR-125,47.9,70.6,3.17,93.3,1000,0.96,4244
2026-03-17,MTR-125,52.8,65.7,2.27,90.1,690,0.84,4262
2026-03-18,MTR-125,50.8,65.2,2.67,90.2,690,0.87,4269
2026-03-19,MTR-125,51.5,67.2,2.69,92.7,415,0.88,4287
2026-03-20,MTR-125,52.4,61.7,3.17,85.3,415,0.88,4295
2026-03-21,MTR-125,53.3,70.2,3.09,83.2,415,0.89,4311
2026-03-22,MTR-125,53.2,63.4,2.7,85.6,415,0.94,4325
2026-03-23,MTR-125,51.6,63.4,2.74,88.0,415,0.96,4336
2026-03-24,MTR-125,52.1,68.5,3.0,86.3,1000,0.83,4340
2026-03-25,MTR-125,52.7,66.0,2.47,86.4,690,0.98,4352
2026-03-26,MTR-125,50.9,69.1,2.13,86.0,690,0.91,4366
2026-03-27,MTR-125,49.4,69.4,2.47,93.3,415,0.83,4382
2026-03-28,MTR-125,49.2,68.0,2.43,82.6,415,0.91,4397
2026-03-29,MTR-125,51.6,63.5,2.41,91.8,690,0.91,4401
2026-03-30,MTR-125,51.0,68.2,2.75,85.3,690,0.9,4416
2026-03-31,MTR-125,50.1,63.8,3.19,79.9,1000,0.83,4432
2026-04-01,MTR-125,51.1,60.5,3.07,97.6,1000,0.89,4445
2026-04-02,MTR-125,51.2,67.9,2.54,82.1,690,0.93,4448
2026-04-03,MTR-125,54.7,67.0,2.97,92.1,415,0.92,4465
2026-04-04,MTR-125,51.3,66.2,2.65,80.5,1000,0.88,4472
2026-04-05,MTR-125,50.3,64.8,2.43,89.9,1000,0.95,4488
2026-04-06,MTR-125,48.3,64.5,2.88,85.8,1000,0.82,4500
2026-04-07,MTR-125,53.1,63.4,2.94,90.2,690,0.91,4516
2026-04-08,MTR-125,49.0,68.3,2.91,77.1,1000,0.91,4529
2026-04-09,MTR-125,55.1,67.0,2.36,88.5,690,0.91,4535
2026-04-10,MTR-125,56.6,64.7,2.7,89.7,415,0.9,4543
2026-04-11,MTR-125,55.0,68.3,2.79,92.2,690,0.95,4557
2026-04-12,MTR-125,51.8,72.4,2.95,86.1,415,0.84,4569
2026-04-13,MTR-125,50.0,71.9,2.94,85.1,1000,0.96,4581
2026-04-14,MTR-125,50.6,67.3,2.84,86.6,415,0.96,4593
2026-04-15,MTR-125,51.4,65.7,3.45,85.6,1000,0.91,4606
2026-04-16,MTR-125,50.5,66.5,2.66,88.6,690,0.82,4625
2026-04-17,MTR-125,50.9,64.8,2.56,75.2,415,0.83,4627
2026-04-18,MTR-125,52.0,69.2,3.03,86.6,690,0.87,4648
2026-04-19,MTR-125,51.1,65.4,2.69,93.3,1000,0.96,4659
2026-04-20,MTR-125,51.0,63.6,3.31,92.2,690,0.97,4665
2026-04-21,MTR-125,54.7,67.2,2.98,96.3,690,0.87,4675
2026-04-22,MTR-125,55.3,62.6,2.99,82.9,415,0.98,4695
2026-04-23,MTR-125,51.9,65.6,2.7,88.9,415,0.98,4709
2026-04-24,MTR-125,47.9,66.7,3.02,83.8,690,0.88,4716
2026-04-25,MTR-125,55.7,67.1,2.67,84.4,1000,0.85,4731
2026-04-26,MTR-125,52.0,67.6,3.03,90.7,415,0.88,4744
2026-04-27,MTR-125,53.1,63.2,2.91,81.7,1000,0.9,4752
2026-04-28,MTR-125,52.6,63.9,2.88,78.3,1000,0.88,4762
2026-04-29,MTR-125,53.9,61.9,2.98,91.4,690,0.84,4772
2026-04-30,MTR-125,51.7,69.2,2.71,95.4,1000,0.97,4785
2026-05-01,MTR-125,49.6,63.9,3.02,88.5,1000,0.9,4803
2026-05-02,MTR-125,48.2,67.1,2.76,87.8,1000,0.85,4812
2026-05-03,MTR-125,55.3,70.3,2.98,82.1,1000,0.86,4819
2026-05-04,MTR-125,51.6,66.8,2.75,85.2,415,0.86,4837
2026-05-05,MTR-125,50.5,68.0,3.55,85.8,415,0.94,4853
2026-05-06,MTR-125,56.3,60.6,2.92,79.7,690,0.91,4859
2026-05-07,MTR-125,47.4,70.0,3.02,85.2,415,0.87,4874
2026-05-08,MTR-125,52.7,69.6,2.94,86.4,1000,0.85,4884
2026-05-09,MTR-125,52.3,72.1,3.19,94.3,1000,0.86,4900
2026-05-10,MTR-125,50.8,62.9,3.21,92.9,690,0.87,4912
2026-05-11,MTR-125,51.3,65.4,2.9,103.0,415,0.94,4918
2026-05-12,MTR-125,50.0,68.0,3.08,81.9,1000,0.92,4928
2026-05-13,MTR-125,51.1,63.2,2.65,94.3,415,0.96,4942
2026-05-14,MTR-125,49.3,67.0,3.02,84.6,415,0.9,4957
2026-05-15,MTR-125,51.1,65.9,3.05,91.2,415,0.88,4972
2026-05-16,MTR-125,51.4,69.7,3.09,78.4,415,0.87,4977
2026-05-17,MTR-125,48.1,69.0,2.78,98.4,415,0.96,4997
2026-05-18,MTR-125,52.3,64.3,3.4,99.2,1000,0.94,5008
2026-05-19,MTR-125,51.2,60.5,3.31,89.5,690,0.84,5013
2026-05-20,MTR-125,53.4,72.8,2.44,85.5,1000,0.83,5023
2026-05-21,MTR-125,50.4,67.2,3.27,88.0,1000,0.89,5038
2026-05-22,MTR-125,53.1,66.9,3.53,93.0,1000,0.82,5050
2026-05-23,MTR-125,50.5,60.6,2.94,87.6,415,0.93,5062
2026-05-24,MTR-125,54.8,65.1,2.91,90.1,1000,0.85,5072
2026-05-25,MTR-125,49.8,65.0,2.77,83.3,690,0.95,5086
2026-05-26,MTR-125,54.0,62.8,2.84,91.1,415,0.92,5103
2026-05-27,MTR-125,52.8,62.6,3.13,79.6,1000,0.82,5116
2026-05-28,MTR-125,49.8,64.7,2.94,84.5,415,0.97,5129
2026-05-29,MTR-125,54.8,66.1,2.77,93.0,415,0.86,5137
2026-05-30,MTR-125,51.4,64.0,1.99,82.9,690,0.98,5145
2025-12-02,MTR-126,63.8,75.6,1.82,82.4,1000,0.89,3002
2025-12-03,MTR-126,59.3,71.8,1.67,81.2,690,0.91,3013
2025-12-04,MTR-126,59.6,76.9,1.96,75.8,690,0.93,3024
2025-12-05,MTR-126,58.7,79.6,2.04,79.3,690,0.84,3041
2025-12-06,MTR-126,59.6,70.9,2.49,79.4,1000,0.83,3050
2025-12-07,MTR-126,61.7,78.8,2.39,83.1,690,0.83,3060
2025-12-08,MTR-126,57.6,73.7,2.1,77.2,415,0.91,3071
2025-12-09,MTR-126,59.7,75.6,1.97,81.8,1000,0.86,3084
2025-12-10,MTR-126,62.0,71.1,2.25,71.8,1000,0.95,3091
2025-12-11,MTR-126,58.9,74.8,2.16,87.3,690,0.88,3113
2025-12-12,MTR-126,60.5,73.1,1.55,79.7,415,0.96,3115
2025-12-13,MTR-126,62.0,75.2,2.14,86.3,415,0.97,3130
2025-12-14,MTR-126,57.5,69.8,2.2,78.6,415,0.88,3149
2025-12-15,MTR-126,62.7,75.5,2.16,86.0,1000,0.88,3160
2025-12-16,MTR-126,60.0,76.3,2.48,75.0,415,0.95,3173
2025-12-17,MTR-126,56.6,75.4,1.43,79.3,1000,0.97,3185
2025-12-18,MTR-126,60.7,72.2,1.89,84.8,415,0.97,3190
2025-12-19,MTR-126,62.4,78.2,2.6,80.6,415,0.95,3201
2025-12-20,MTR-126,59.8,76.8,2.28,85.7,690,0.83,3217
2025-12-21,MTR-126,58.5,75.5,1.88,79.0,690,0.87,3232
2025-12-22,MTR-126,59.4,74.0,1.91,84.0,1000,0.87,3237
2025-12-23,MTR-126,58.4,73.4,2.02,83.4,415,0.85,3254
2025-12-24,MTR-126,62.8,72.6,1.83,78.4,690,0.89,3260
2025-12-25,MTR-126,59.6,72.8,1.96,89.9,690,0.9,3276
2025-12-26,MTR-126,58.7,76.0,2.05,84.5,690,0.83,3285
2025-12-27,MTR-126,57.8,70.5,2.61,81.2,1000,0.84,3295
2025-12-28,MTR-126,59.8,74.6,1.67,73.5,1000,0.84,3317
2025-12-29,MTR-126,61.2,77.2,2.35,77.2,1000,0.82,3322
2025-12-30,MTR-126,62.9,75.4,1.85,86.2,415,0.93,3341
2025-12-31,MTR-126,61.3,71.9,2.26,81.8,415,0.98,3351
2026-01-01,MTR-126,59.9,75.0,2.11,83.4,415,0.85,3358
2026-01-02,MTR-126,61.4,72.2,1.91,79.2,1000,0.85,3376
2026-01-03,MTR-126,59.2,71.6,1.76,73.7,690,0.85,3381
2026-01-04,MTR-126,58.8,74.4,2.32,85.7,415,0.9,3393
2026-01-05,MTR-126,59.0,79.9,2.1,81.6,1000,0.92,3409
2026-01-06,MTR-126,60.6,73.3,2.44,76.7,1000,0.95,3423
2026-01-07,MTR-126,59.6,75.1,1.95,76.5,415,0.9,3430
2026-01-08,MTR-126,63.2,73.7,1.62,77.4,690,0.97,3449
2026-01-09,MTR-126,60.5,77.1,2.56,76.3,690,0.97,3452
2026-01-10,MTR-126,61.7,75.3,2.36,75.1,1000,0.83,3468
2026-01-11,MTR-126,57.9,75.0,1.61,82.5,1000,0.9,3478
2026-01-12,MTR-126,60.9,76.4,1.91,68.9,1000,0.9,3488
2026-01-13,MTR-126,57.3,75.9,2.07,87.6,415,0.88,3502
2026-01-14,MTR-126,60.6,72.2,1.79,77.6,1000,0.84,3519
2026-01-15,MTR-126,60.9,69.5,1.62,90.2,415,0.84,3523
2026-01-16,MTR-126,61.5,74.6,1.92,89.0,690,0.97,3538
2026-01-17,MTR-126,58.4,68.8,1.94,80.2,1000,0.96,3553
2026-01-18,MTR-126,60.2,79.5,2.4,78.6,690,0.92,3562
2026-01-19,MTR-126,56.4,76.9,1.55,80.9,1000,0.85,3575
2026-01-20,MTR-126,59.4,74.1,1.99,81.2,690,0.96,3588
2026-01-21,MTR-126,58.4,72.9,2.31,75.7,415,0.9,3598
2026-01-22,MTR-126,57.6,74.4,1.65,80.0,415,0.97,3610
2026-01-23,MTR-126,63.6,74.2,1.82,81.5,415,0.96,3627
2026-01-24,MTR-126,58.9,73.6,1.85,87.7,1000,0.85,3634
2026-01-25,MTR-126,59.8,80.6,2.08,80.1,690,0.84,3653
2026-01-26,MTR-126,61.4,74.3,1.8,79.1,1000,0.83,3658
2026-01-27,MTR-126,59.3,73.7,1.87,83.0,415,0.94,3670
2026-01-28,MTR-126,62.5,76.0,1.8,77.9,415,0.97,3681
2026-01-29,MTR-126,59.8,73.1,1.85,86.4,415,0.95,3693
2026-01-30,MTR-126,59.3,78.5,1.84,78.6,690,0.98,3703
2026-01-31,MTR-126,59.3,67.1,1.54,82.6,415,0.97,3716
2026-02-01,MTR-126,59.8,74.3,1.99,70.5,690,0.83,3729
2026-02-02,MTR-126,59.4,71.6,1.95,80.9,1000,0.91,3743
2026-02-03,MTR-126,58.6,76.8,1.86,86.1,415,0.86,3759
2026-02-04,MTR-126,53.9,73.0,1.53,81.4,415,0.84,3768
2026-02-05,MTR-126,59.7,73.6,1.57,80.7,1000,0.92,3783
2026-02-06,MTR-126,59.3,74.4,2.16,88.5,690,0.96,3793
2026-02-07,MTR-126,58.1,75.7,2.3,74.6,1000,0.83,3803
2026-02-08,MTR-126,61.0,77.9,2.26,79.4,690,0.86,3816
2026-02-09,MTR-126,60.3,81.5,1.94,81.3,415,0.95,3832
2026-02-10,MTR-126,60.9,71.8,1.97,77.2,690,0.93,3844
2026-02-11,MTR-126,59.9,73.9,1.96,91.3,1000,0.84,3848
2026-02-12,MTR-126,60.4,71.2,1.83,76.9,1000,0.86,3868
2026-02-13,MTR-126,60.9,70.3,2.22,82.5,690,0.89,3873
2026-02-14,MTR-126,57.4,80.2,1.85,77.0,690,0.89,3887
2026-02-15,MTR-126,64.1,66.3,2.56,85.2,1000,0.9,3900
2026-02-16,MTR-126,53.9,71.3,2.54,88.3,1000,0.95,3910
2026-02-17,MTR-126,59.2,72.6,1.9,87.6,415,0.9,3928
2026-02-18,MTR-126,61.2,70.5,1.76,77.4,415,0.88,3940
2026-02-19,MTR-126,62.0,71.1,2.08,80.1,415,0.98,3952
2026-02-20,MTR-126,60.7,77.2,1.6,87.7,1000,0.96,3962
2026-02-21,MTR-126,59.5,71.9,2.24,76.4,1000,0.89,3970
2026-02-22,MTR-126,59.7,74.6,1.95,79.1,1000,0.87,3984
2026-02-23,MTR-126,62.6,73.3,1.97,80.4,690,0.96,3993
2026-02-24,MTR-126,60.2,75.2,1.45,88.0,415,0.96,4012
2026-02-25,MTR-126,60.9,78.8,2.19,78.4,415,0.86,4023
2026-02-26,MTR-126,53.8,82.9,1.91,82.5,690,0.96,4029
2026-02-27,MTR-126,62.3,81.1,2.15,85.6,1000,0.91,4042
2026-02-28,MTR-126,57.7,74.0,2.28,82.7,415,0.84,4054
2026-03-01,MTR-126,62.1,78.2,2.32,82.5,690,0.85,4066
2026-03-02,MTR-126,56.2,74.8,2.16,82.5,1000,0.87,4079
2026-03-03,MTR-126,57.8,71.7,2.1,86.0,690,0.9,4094
2026-03-04,MTR-126,58.9,73.7,1.61,86.3,690,0.86,4106
2026-03-05,MTR-126,63.5,70.5,2.32,80.8,415,0.9,4117
2026-03-06,MTR-126,58.5,75.2,1.77,82.2,415,0.95,4128
2026-03-07,MTR-126,62.1,69.5,1.84,71.2,1000,0.93,4144
2026-03-08,MTR-126,60.0,75.3,1.68,77.8,1000,0.83,4153
2026-03-09,MTR-126,61.9,73.7,2.03,83.7,1000,0.85,4165
2026-03-10,MTR-126,58.6,79.5,1.92,85.1,415,0.95,4181
2026-03-11,MTR-126,58.6,72.2,1.98,74.6,690,0.87,4183
2026-03-12,MTR-126,61.0,77.3,1.85,87.4,690,0.88,4195
2026-03-13,MTR-126,62.2,76.3,1.99,86.0,690,0.85,4211
2026-03-14,MTR-126,57.3,71.8,1.88,76.6,1000,0.94,4219
2026-03-15,MTR-126,57.1,74.2,1.75,74.4,1000,0.9,4236
2026-03-16,MTR-126,61.7,71.2,2.04,83.7,1000,0.82,4245
2026-03-17,MTR-126,58.9,71.5,1.76,78.8,1000,0.86,4262
2026-03-18,MTR-126,62.0,74.1,1.59,84.6,415,0.84,4268
2026-03-19,MTR-126,59.1,72.2,1.75,77.9,690,0.84,4282
2026-03-20,MTR-126,59.3,75.2,1.75,78.4,690,0.96,4298
2026-03-21,MTR-126,61.3,72.1,2.26,80.1,690,0.84,4305
2026-03-22,MTR-126,60.1,74.4,2.39,73.5,690,0.97,4319
2026-03-23,MTR-126,57.8,81.2,1.72,72.0,415,0.89,4330
2026-03-24,MTR-126,59.5,76.5,2.68,87.8,1000,0.96,4340
2026-03-25,MTR-126,58.8,76.9,2.38,80.6,1000,0.85,4360
2026-03-26,MTR-126,59.6,74.1,2.15,83.1,415,0.97,4363
2026-03-27,MTR-126,55.7,75.4,2.31,92.1,1000,0.85,4381
2026-03-28,MTR-126,53.8,70.1,1.69,76.6,1000,0.96,4389
2026-03-29,MTR-126,60.4,78.7,1.9,81.6,415,0.9,4405
2026-03-30,MTR-126,61.8,73.7,2.06,83.1,1000,0.83,4415
2026-03-31,MTR-126,57.2,76.2,2.06,86.9,1000,0.88,4433
2026-04-01,MTR-126,62.2,72.6,2.15,84.4,415,0.84,4442
2026-04-02,MTR-126,59.5,76.7,2.34,83.2,415,0.9,4457
